6346.844 5875.216 6813.992 5202.605 6428.78
6239.761 6113.309 6273.811 6540.883 6414.042
6331.413 6927.345 6369.182 5523.897 6875.287
6692.386 5667.206 5940.776 5309.972 5522.991
6488.475 5998.857 5964.826 5975.573 6269.467
6851.433 5801.017 6681.8 5581.392 6157.463
5652.629 5856.239 5777.89 6084.763 6196.29
5995.967 6276.784 7174.827 6054.059 6339.061
6338.099 5757.905 6056.583 6120.809 6440.699
5500.816 6130.481 6066.869 6165.471 5903.513
7090.934 6356.316 6177.399 6648.257 5735.562
6634.504 5505.941 6300.039 5906.95 7192.436
5929.897 6152.27 5879.038 5950.239 6283.593
6692.343 6129.576 6246.686 6019.539 5348.571
6103.764 6417.371 5946.421 5868.19 6526.156
6049.828 6944.263 6127.867 6535.783 5892.263
6123.585 6762.159 5775.578 6198.396 6945.197
6610.869 6333.111 5787.817 6411.075 5772.491
6426.461 5200.786 5943.962 6219.406 6023.689
5859.383 6248.265 5717.904 6531.868 6177.792
6456.56 6259.222 5725.445 5948.676 6504.87
6144.209 6011.64 5910.854 6044.545 6981.811
5561.797 5742.207 6790.114 6008.615 6296.998
6548.576 6233.666 5613.267 6342.851 5586.985
6943.224 6741.934 6667.1 6648.22 5776.742
6192.407 6126.948 6090.935 5839.658 5666.046
5451.117 6750.122 6170.769 6355.412 6752.923
32.01664 36.81648 34.20588 35.89081 33.91037
34.28343 38.50244 33.58753 34.16096 32.96392
30.84662 37.87265 32.37966 36.12512 32.85852
34.69307 34.60851 32.56126 33.74796 33.71876
29.77253 30.99649 34.07239 30.77947 32.10298
31.74048 33.33126 33.57604 36.87348 28.9738
36.17262 33.97166 31.09524 30.01524 31.01171
33.81538 33.35607 34.40929 31.2045 32.12972
37.73899 32.17051 34.24715 32.79683 33.18541
39.13773 31.78863 33.23426 35.19189 36.22036
36.69522 36.14771 34.37598 35.6297 33.29464
30.44928 33.69621 34.01678 33.13787 27.85585
31.7623 30.23338 36.64959 32.27875 35.9863
32.69072 30.54978 34.37829 33.37668 30.61127
32.59635 34.97121 35.83627 33.3084 36.36285
37.17723 34.50611 29.91842 32.14371 35.17537
34.074 35.74338 34.76246 29.8165 31.71837
35.53112 35.20136 33.69034 33.72154 33.76385
33.19704 32.7473 33.56903 32.26451 32.73894
30.53225 31.88726 35.01863 36.21565 32.76186
33.42206 32.95792 34.31478 34.18604 32.74804
33.99304 33.73361 33.87279 32.02591 34.90257
31.16982 32.13385 33.04181 33.20466 34.02442
38.02696 31.48395 35.06416 37.92975 34.36992
36.02988 31.38881 35.5085 32.89923 34.12952
32.37839 36.98823 36.77523 38.08273 32.93018
31.94278 33.27717 34.97462 31.61763 32.66104
33.22444 32.32803 32.42708 34.06387 32.82851
33.80754 30.25229 33.75139 35.21764 32.94281
34.63914 36.10742 34.12523 34.08778 32.03154
32.77026 33.81147 32.67666 32.87413 31.38531
31.40362 35.14696 33.18229 34.02601 32.56385
34.59006 34.40495 34.98391 28.1422 32.44379
32.54037 31.73555 34.09514 34.78725 38.61576
36.73298 35.18982 32.81402 36.78007 31.68115
31.07808 37.67556 31.70411 31.74575 31.67487
35.08254 35.72401 35.47781 35.0379 32.68751
33.89145 34.29731 32.26015 32.91483 35.86085
33.62091 31.24297 33.92707 32.01259 31.83968
35.19572 29.61259 32.75628 32.82435 33.88177
32.05652 37.78976 33.33029 31.71616 33.8759
33.13489 36.18059 37.02179 31.19545 32.2472
31.3624 34.54996 35.73684 31.28955 35.07841
31.83744 33.45973 29.76815 31.48902 31.67403
31.21966 33.6413 32.6472 34.38779 34.77717
34.59466 29.21794 32.37857 34.84416 35.11148
30.82389 33.45262 30.56244 32.75703 31.48543
36.23409 34.01399 31.27407 36.14033 31.37829
33.52482 33.93795 36.99909 33.29708 32.74178
32.28306 33.21276 34.62645 32.264 33.00586
32.32457 34.04481 31.52949 32.05865 36.66773
39.04517 34.96963 33.58299 33.87442 33.08475
32.70591 35.22119 32.51839 32.10725 34.81809
35.81617 36.03061 33.8444 35.88601 32.86503
31.87486 30.93916 30.60638 29.87666 34.02295
36.16673 27.54129 29.48402 35.43353 33.25344
31.58682 31.12338 36.19377 32.04593 32.85555
31.12435 31.8405 31.95343 34.80293 36.38533
33.87118 28.57042 30.09386 37.13188 30.56735
33.18609 29.63289 36.50936 32.32748 37.01429
34.84489 34.61268 31.06928 33.2952 30.68504
34.19353 33.24105 34.09999 33.44255 34.11073
31.13214 30.49142 33.25797 32.44676 32.14512
35.43907 38.92205 30.8244 28.67254 34.96051
30.92124 33.11585 37.88283 30.35523 31.63523
31.16638 31.85501 34.85474 32.01325 32.794
36.44297 32.93003 37.71825 37.305 33.69277
35.80386 32.93367 33.92082 33.6036 34.83105
31.74101 34.35665 37.17025 34.90497 33.15145
35.55496 32.89321 32.91058 30.60667 31.81432
33.41799 31.17108 34.34673 37.36988 34.03135
37.31044 30.97477 31.84775 26.92743 31.05163
37.28184 30.72013 33.79016 31.1584 35.67572
32.63672 32.41951 35.73939 26.88307 31.88302
34.37439 32.53941 34.85574 33.23669 35.8848
37.60103 36.05005 35.56252 29.51318 37.15331
35.46231 31.32587 32.85484 29.58951 31.47361
35.33934 33.44671 32.43544 33.61101 34.2809
36.37445 31.27562 34.5743 29.69966 31.97898
29.32997 33.0654 31.48221 30.80684 35.10709
32.34581 34.27847 37.73464 33.04409 32.2953
35.30576 32.34023 34.66075 34.35917 32.34804
30.40545 33.42881 35.75955 33.16453 33.69945
37.84459 31.2886 33.20715 37.35037 30.02817
34.52606 29.53509 36.59126 33.16906 37.01799
30.75074 35.60325 32.84187 31.60319 33.37598
34.97195 33.203 34.84013 32.61796 30.57357
32.99158 32.86705 32.35487 30.14292 33.70013
33.28658 37.66752 32.75808 32.52475 32.74814
28.17937 34.81336 28.86004 34.07966 35.85322
35.14651 33.14679 31.87689 32.65134 32.46982
31.72887 29.64087 33.94159 34.52845 31.50404
34.08086 35.25872 34.31431 31.85756 33.01973
35.78254 34.82847 31.8092 31.79317 32.47802
35.2021 31.82117 32.80203 31.92306 34.02098
29.00249 31.47949 35.35931 32.62766 34.60199
33.93758 34.37348 31.19815 35.4038 29.08941
36.91914 33.80093 33.12587 33.27939 30.80634
30.32874 32.87486 30.604 32.40057 31.42401
29.37723 33.74015 31.50045 35.65169 37.03904
-6.53415 -17.54227 -6.119199 -31.42513 -12.05885
-20.49191 -23.70361 -17.80208 -9.210577 -7.975088
-0.8759359 -11.76935 -5.495057 -24.68741 -2.048567
-9.779749 -15.03163 -9.287744 -15.7305 -17.89479
-3.801089 -3.966888 -17.80668 -13.19811 -8.10824
-11.58002 -11.21411 -19.52487 -13.86966 -8.630943
-16.61079 -25.64509 -16.0044 -25.87463 -15.004
-20.06331 -22.62235 -9.854039 -18.50815 -19.90612
-18.08124 -9.752231 -22.38811 -13.15575 -16.19189
-11.35469 -8.350345 -13.72644 -16.74568 -16.79867
-11.78615 -12.19032 -14.25917 -26.2411 -20.1021
-14.29643 -6.452714 -17.05765 -9.586976 -11.40881
-2.724665 -24.71298 -19.0666 -10.18366 -9.611126
-10.81828 -5.973924 -17.78534 -16.2272 -0.2019233
-6.580607 -17.56364 -17.73409 -23.71267 -11.15629
-5.9279 -17.2212 -0.8709407 -4.465557 -4.631898
-6.461978 -13.44483 -7.521331 -10.00578 -5.840181
-8.880752 -17.6307 -21.70185 -16.75955 -4.547591
-6.299157 -8.996335 -6.36161 -20.67767 -14.53957
-20.80052 -10.11713 -15.03025 -23.65352 -0.0731531
-15.84439 -4.908482 -18.319 -7.64826 -3.387517
-25.39912 -13.33859 -10.45666 -5.001606 -12.35958
-26.42593 -3.865072 -4.608031 -18.39114 -6.637921
-19.65277 -10.09264 -21.30758 -16.81393 -16.51006
-6.745642 -20.41522 -27.59252 -13.28198 -3.945184
-2.227673 -21.99429 -19.44191 -5.414241 -10.47522
-17.33115 -16.25599 -11.60855 -6.527003 -10.17431
-6.451243 -21.34211 -20.95387 -15.00874 -14.46196
-15.53711 -1.653443 -20.73331 -22.15205 -3.360751
-12.13263 -27.75628 -15.2598 -19.1213 -12.20253
-11.52834 -17.69903 -13.26785 -4.952377 -27.32971
-5.784068 -7.061313 -7.566366 -4.847556 -9.023847
-21.01546 -7.853356 -17.59152 -10.09583 -7.885308
-8.581506 -15.3871 -7.773086 -19.35064 -14.17549
-18.01525 -18.82823 -13.64198 -17.72895 -13.25439
-6.17725 -14.68525 -10.7782 -13.1362 -2.907573
-13.53633 -11.02759 -15.74403 -19.7345 -5.943353
-17.20112 -16.30722 -14.93288 -7.917139 -18.89925
-6.162688 -9.27981 -12.21705 -4.105621 -17.66075
-24.14088 -25.06909 -20.29621 -28.0177 -11.3617
-10.56549 -29.33587 -21.60935 -5.53348 -27.50443
-21.09418 -7.891174 -25.33234 -10.85016 -13.2418
-9.931386 -13.53405 -10.29078 -10.22681 -5.879057
-14.28517 -0.332835 -22.53751 -9.742613 -16.12197
-4.444265 -13.44863 -7.260165 -20.84936 -24.37502
-8.669363 -21.00759 -14.14007 -5.515771 -10.39757
-9.555965 -4.913115 -28.68 -12.9659 -10.16089
-16.1441 -9.666654 -22.38035 -8.30415 -6.554264
-11.73818 -17.7233 -27.23647 -15.47026 -9.974535
-17.69857 -4.563749 -13.05483 -8.375194 -14.7609
-25.73789 -11.48685 -7.988295 -11.41948 -18.0979
-9.998433 -14.36647 -7.20747 -9.881464 -22.18959
-12.91558 -25.32776 -4.291224 -10.20638 -12.87241
-13.82769 -14.58132 -11.81215 -14.36647 -9.881769
-17.98137 -6.160667 -10.51529 -7.0226 -12.43481
-6.11806 -9.059589 -5.360556 -17.41956 -1.149591
-23.65374 -7.022144 -8.640277 -15.03759 -6.479216
-4.695695 -14.69824 -7.026418 -23.34215 -23.42807
-5.087294 -33.87801 -1.648962 -18.74923 -14.46368
-15.45961 -5.400283 -8.662545 -4.05641 -14.62427
-14.45022 -12.88786 -19.93674 -5.815613 -2.512327
-20.39988 -21.74573 -23.46698 -8.512582 -19.13506
-2.16106 -5.855512 -5.281533 -13.9326 -18.37843
-17.19294 -12.75704 -22.71224 -6.485091 -11.27703
-0.8817206 -23.05083 -7.650355 -7.035142 -23.1286
-10.82402 -7.090284 -17.9396 -8.085872 -4.495015
-16.47751 -19.6216 -13.76168 -22.28049 0.386657
-11.59974 -7.302018 -13.659 -6.724738 -17.26123
-7.613044 -13.26592 -12.41044 -13.77609 -19.31425
-13.19531 -5.996886 -20.48847 -0.6947018 -27.55896
-10.86664 -5.231819 -13.12683 -13.34097 -11.57968
-19.48742 -20.95431 -8.96058 -8.73976 -16.05214
-16.84481 -7.360793 -20.07689 -14.58261 -10.99009
-15.96247 -8.570434 -22.46554 -6.124595 -19.26558
-11.56597 -13.25271 -11.99553 -20.06788 -13.80712
-7.181614 -23.37975 -13.58382 -7.618261 -19.96537
-18.18756 -6.173512 -9.066583 -2.464555 -2.452665
-15.97545 -8.1422 -10.80527 -7.75291 -14.05457
-21.22605 -9.060855 -21.26518 -7.086872 -14.96981
-9.521064 -7.547731 -7.928758 -15.79296 -10.70534
-10.13092 -12.76382 -26.0915 -10.37965 -17.79842
-12.80848 -5.975726 -8.592563 -11.38094 -19.85025
-4.361986 -12.26577 -5.809267 -13.40284 -6.017144
-23.30732 -19.54392 -12.74128 -15.13839 -10.53631
-19.80321 -6.415868 -9.027114 -6.987448 -27.41188
-12.37205 -8.275803 -8.048186 -10.59944 -13.48948
-19.04539 -13.06367 -10.63928 -10.80303 -0.5373989
-11.09188 -18.32602 -9.396415 -13.35619 -20.04071
-9.959008 -20.61845 -13.76473 -22.32797 -9.289148
-20.12047 -22.47643 -12.28337 -12.07338 -24.02581
-19.66775 -16.24466 -6.91288 -19.0913 -4.952449
-20.85658 0.08590555 -6.52917 -12.81354 -13.10019
-4.246475 -10.646 -0.5749315 -22.30749 -13.83176
-14.95523 -11.35952 -5.908249 -12.25762 -21.51454
-8.81475 -12.62749 -8.169921 -12.66853 -28.44457
-8.666183 -7.014602 -22.79422 -12.45553 -12.40775
-18.86395 -13.07501 -5.699362 -13.42269 -9.011481
-21.76145 -23.57452 -23.69348 -22.6818 -9.34463
-19.043 -11.84647 -13.86229 -7.244592 -5.943145
-4.993351 -23.07528 -14.08927 -12.86427 -17.71244
934203.8 931684.7 851869.2 1081617 886360.7
1147852 882777.2 894182.1 959569.9 874505.7
904047.9 776168.6 861135.4 1205426 822764.6
860313.8 805425.9 864191.2 855062.6 936469.5
915738.3 943916.9 907879.4 879970.5 871192.5
848503.2 825242 987164.9 982440.8 962469
1196077 1158775 1076411 1355207 964057.7
953464.1 972222.8 886359.4 1216937 1136953
1062787 889975.3 1019725 900133.1 1003034
852172.5 872624.1 847046.9 835679.9 1029264
855365.2 927995.1 953535.7 1182905 1149763
1172866 874323.8 1044102 880246.9 1103940
944853.6 1159517 948335.7 915668.3 866569.8
1110553 907112.4 1008778 850189.5 951512
995805.4 1034242 882254.5 1013473 809090.3
888990.6 1004834 885827.1 876561.6 869954.2
841959.5 868642.7 839835.5 964391.2 879572.9
842242.8 1026722 1120955 943642.5 815210.7
877946.2 967986.2 838075.5 969268.4 860256.5
1025748 929529.5 910962.5 1010386 862330.1
993405.1 920797 1022733 863885.6 869182.9
1118236 937547.4 940021.5 840683.9 884303.2
1106922 792520 826615.3 1202919 861422
862297.6 892752.8 1039163 923354.6 1080675
871804.3 1063975 1130165 937318.1 834668
920579.5 924873.5 896089.5 888041.8 964781.1
1303215 954527.5 891205.9 943266 995026.1
827824.5 1013046 1144763 963426 883779.5
1080869 951897.9 1017840 882594.2 794884.7
945898.4 979467.4 984280 959984.6 873371.9
1020133 1146158 952933.6 865722.3 1076801
895662 847194.8 1005312 856648.1 862500.6
1020259 939270.4 964837.6 998118.9 918059.5
857241.2 1036078 880386.9 1013128 890286.7
1017133 1049922 1023290 798280 964105.7
902791.4 909693.1 891348.9 872616.5 954484.9
794153.4 876594.3 906283.8 963598.3 937775.7
897449.9 965785.9 1078698 919954.5 896169
843213.3 876838 931844.3 894719.4 1028055
971971 1292868 1257437 1292631 897329.9
855290.2 1108179 1064838 973960.7 1226052
1020543 920533.8 1019664 941690.4 950524.2
849949.9 890820.5 889653.9 958313.6 907696.8
877317.9 879593.3 1396683 880131.4 970124.4
888897.9 861009.4 941489.6 1099122 1021430
927164.4 1213694 1101495 827819.6 814824.3
919804.2 884166.6 1307598 853922 836661.2
875635.7 846988.8 1100729 894030.9 868623.6
783653.4 1284582 916081.8 1059200 1050790
1091753 918923.3 1000453 989248.4 851436.5
1279072 835829.7 933760.1 966403.1 964223.9
785760.8 828275.4 871066.7 907192.4 962410.5
910977.6 1064236 838091.3 875405.8 841482.8
887575.2 831809.7 880148.2 932678.9 865361.2
1154190 876998.8 826655.1 1021378 877783.7
818129.2 989806.2 976965.8 971886.5 877126
1164753 819520.6 872136.1 1074819 916250.7
981817.3 1038198 952485.1 958981.4 917242.6
790181.9 1526086 968713.6 802737.9 1066826
888833.2 955684.9 830448.2 1025083 924078.6
956713.6 894760.7 1049858 816032.6 995586.3
1149583 1011268 903936.7 877232 1071562
858865 923975.8 806035 924796.8 975041.6
889794 761415 1216404 995300.4 880611.2
996407.2 960378.3 815123.1 919559.4 1223779
894591.2 816397.9 915893.5 922593.6 839482.2
1006905 1133613 831416.1 903073.3 912228.5
863103.1 887320.2 826031.3 828692.2 982456.8
873724.9 899873.9 933115.7 882159 973386.4
893959.5 892932.1 913408.5 902567.3 1120852
878224.1 833673.5 941197.3 956853.7 874905.8
1014517 1097951 942821.7 1044656 1046568
819619.1 973777.1 1010813 917608.5 849176.4
1209884 878775.6 952349.2 1023012 1240056
896779.2 904399.3 955325.1 1034612 810099
829390.2 1097074 798058.3 865989 1024287
1085276 967087 859358.6 934549.9 939411.6
1028390 851852.5 905259.2 806544.6 840676.2
1011225 933489.6 912163.2 949645.9 861982.9
992575.2 901890.9 979314.4 882014.7 789495.7
887694.7 944715.5 965021 1066148 993608.8
909303.2 860037.2 861291.2 978897.7 1005626
855579.7 835500.7 970780.9 861560.6 818361.5
1094335 1035021 909251.7 828146.7 888611.9
1109706 936461.8 852937.3 912608.1 1029585
1020311 857776.6 927261.2 925271.7 1086061
1107599 877041.9 869618.6 875535.6 863821.4
964927.5 989984.7 1000110 911749.1 968281
961330.7 951562.3 845995.1 988131.8 972046.4
1468004 936223.7 1287581 864333.8 1053633
1031405 1032053 944263.1 1054509 833848.5
1088131 945172 895597.8 815011.9 1060117
871215.6 882700.1 891824.1 1191035 871865.7
943900.7 863726.3 978811.1 836991.6 937062.2
948026.9 923378.7 940997.8 882787 1080638
997947.9 967788 1018446 885601.2 955315.4
1078400 907121.5 943196.8 884511.9 947145.9
1133889 1018242 1038816 962073.9 935975.1
1099808 895053.2 1289795 912643.5 904607.2
963444.3 1162728 1172763 846101.1 931724.2
4.482792 5.195061 3.493788 6.3525 4.347708
6.942082 3.358845 4.722834 5.913345 5.260755
4.932065 2.755896 4.634821 6.722141 3.935184
3.570316 3.019709 3.954856 4.159629 4.770791
6.109362 5.166787 3.990603 3.88702 3.791574
3.915828 3.607594 6.114457 4.652129 4.691033
7.972148 5.838241 5.260788 8.62982 6.786798
4.514513 4.465835 5.507404 8.015104 6.678507
6.44827 4.425596 4.267 4.811046 5.306152
3.917317 4.255644 3.935091 3.764444 5.887378
4.126021 4.950334 4.990085 6.472205 6.215494
7.123413 3.924398 5.571385 3.605091 7.46261
4.568308 6.24171 4.902748 5.424983 3.809589
6.237318 5.258765 6.273216 4.252906 6.356289
7.308681 4.539446 4.504266 5.13022 3.329288
4.666119 4.226782 5.058184 4.085229 4.03606
3.631043 4.74028 3.744041 4.906703 4.607842
3.64437 4.691786 5.761723 4.545222 3.434587
3.80012 5.614122 3.244853 4.20442 3.375541
5.60262 4.41683 4.839642 4.581408 4.391892
5.007185 4.756909 4.494914 3.416947 5.807734
6.384965 3.75529 5.068569 4.642045 4.142202
6.131889 4.43421 3.266759 7.280942 3.414805
3.674404 4.126153 6.656918 4.698753 5.690403
3.550359 5.649234 6.581386 4.506451 3.55226
4.595282 3.872533 4.153525 4.348892 5.197264
8.962341 3.976057 4.597501 5.68182 5.982662
3.231511 5.083389 6.604126 4.512023 4.793914
6.132392 5.585054 4.227583 3.951556 3.566022
5.409807 4.167886 4.91916 4.309955 3.774466
5.35239 7.291172 5.632084 4.131369 5.747977
4.507967 4.218395 4.987852 3.709819 3.41668
6.19586 5.734741 5.276683 5.973763 4.548882
4.707423 6.261217 4.876634 5.160942 3.350062
5.295945 6.390696 5.13793 2.952302 5.599291
4.577317 3.761482 3.802926 3.826298 5.985624
3.355186 3.788026 3.466052 5.319536 4.557363
4.045982 4.63173 6.251377 6.043971 3.853827
3.644085 5.504321 4.421986 4.123085 5.200373
4.696596 9.073875 7.28347 8.321209 4.37279
4.326391 6.309426 5.603502 5.020685 7.906142
4.72506 5.049246 6.081976 5.360208 5.405103
3.627133 3.885334 4.561086 5.167407 3.841963
3.763979 3.636228 8.742248 3.668196 4.272258
4.207681 4.350431 4.578505 5.775345 5.084806
5.566265 7.386282 5.608626 2.9262 3.578931
4.565077 5.28673 9.074743 3.876454 3.751136
3.786561 3.913013 5.874957 5.332627 3.968216
3.152767 8.567843 3.892009 5.966985 6.176402
5.918241 4.711445 5.351282 5.478065 4.831695
9.019591 3.540609 4.282215 5.685642 4.382976
3.855747 4.031571 4.908742 4.414071 4.087474
3.729242 6.168536 3.712504 3.431112 3.325553
3.804199 2.883677 3.969174 4.960348 3.563531
8.047008 5.130293 3.72812 5.884805 3.626676
3.479775 5.89067 5.565859 5.440054 5.346738
6.926717 4.010398 3.844705 5.174109 4.299621
5.883573 5.624484 5.182001 4.703997 4.375707
3.685071 10.73361 5.524445 3.062188 5.910762
3.310276 5.325638 3.207249 6.520958 3.939369
4.5546 4.134636 5.570383 3.57022 7.397031
7.526045 4.706613 4.666109 3.750797 6.533455
4.637738 5.101761 3.29 5.22553 4.515353
4.237428 3.581462 6.499075 5.326317 4.079263
5.644152 4.246357 3.45179 5.742704 7.015088
3.86063 3.565666 4.028895 4.33296 4.266447
5.198834 6.545164 4.115786 3.744001 4.78929
3.889591 3.591057 3.319478 4.179652 4.942154
3.884053 4.422582 4.990778 5.368183 4.386312
3.68908 4.396591 4.397695 3.999011 6.093667
3.73642 3.820603 4.042015 4.86136 3.513843
5.208811 5.403279 4.535085 6.796513 5.781329
3.387468 5.185047 5.902848 4.967721 3.151291
6.896347 4.075297 4.753491 6.413647 7.777239
3.88357 4.058941 4.497297 5.575116 3.060492
3.642615 6.298385 3.418147 5.510382 4.859651
5.649797 4.709139 4.43127 5.368172 4.987332
6.426785 3.375875 3.680807 3.62374 3.591817
4.974941 5.354277 4.259002 5.326887 4.479443
5.750057 5.681695 5.561535 4.381893 3.416796
4.309838 4.109701 4.194462 6.579481 4.483268
4.623459 4.211862 4.175847 6.115319 4.670641
4.229858 3.867768 6.334496 3.505068 3.79285
6.465193 5.548806 4.535458 3.290157 4.401272
5.617747 5.16207 4.472673 4.102174 5.106051
6.220008 4.208734 4.078402 4.738675 5.789044
5.924222 4.805336 3.70056 3.61108 4.441667
4.825927 4.724819 5.108167 3.863768 4.334621
3.676327 3.740424 3.638145 4.450754 6.520166
10.82041 4.481003 10.8221 3.933524 5.71748
5.029286 4.832684 5.256027 5.096971 4.038736
5.651039 6.07163 4.263333 4.117692 5.876519
4.280292 4.048491 4.975761 6.202718 3.53443
4.914568 3.041363 4.653156 4.596206 4.138025
5.369932 4.255578 5.160414 3.937763 6.2505
5.969765 5.571774 5.094321 5.528959 3.828045
6.721656 5.312683 5.846429 3.196139 5.439352
6.034972 5.60522 5.583108 4.112975 5.180925
6.223037 4.560211 7.437626 4.527719 4.296396
6.54196 6.564724 7.901381 3.552885 4.279853
4.798516e-06 5.575986e-06 4.10132e-06 5.87315e-06 4.905123e-06
6.047892e-06 3.804862e-06 5.281736e-06 6.162495e-06 6.01569e-06
5.455534e-06 3.550642e-06 5.382221e-06 5.576569e-06 4.782879e-06
4.150016e-06 3.749207e-06 4.576367e-06 4.864707e-06 5.094444e-06
6.671515e-06 5.473773e-06 4.395521e-06 4.417216e-06 4.352165e-06
4.614983e-06 4.371559e-06 6.193957e-06 4.735276e-06 4.873957e-06
6.665246e-06 5.038287e-06 4.88734e-06 6.367896e-06 7.039826e-06
4.734854e-06 4.593427e-06 6.213511e-06 6.586293e-06 5.874039e-06
6.067321e-06 4.972718e-06 4.184461e-06 5.344816e-06 5.290101e-06
4.596859e-06 4.876835e-06 4.645659e-06 4.504649e-06 5.719989e-06
4.823695e-06 5.33444e-06 5.233244e-06 5.471451e-06 5.405893e-06
6.073508e-06 4.488495e-06 5.336054e-06 4.095546e-06 6.759977e-06
4.834938e-06 5.383026e-06 5.169844e-06 5.924616e-06 4.396171e-06
5.616408e-06 5.797258e-06 6.218629e-06 5.002303e-06 6.680199e-06
7.339468e-06 4.389151e-06 5.105404e-06 5.062021e-06 4.114853e-06
5.248783e-06 4.20645e-06 5.710126e-06 4.660516e-06 4.639394e-06
4.31261e-06 5.457112e-06 4.458064e-06 5.087876e-06 5.238727e-06
4.326982e-06 4.569674e-06 5.140014e-06 4.816678e-06 4.213127e-06
4.32842e-06 5.799795e-06 3.871791e-06 4.337725e-06 3.923878e-06
5.461987e-06 4.751684e-06 5.312669e-06 4.534315e-06 5.093052e-06
5.040426e-06 5.166078e-06 4.395001e-06 3.955323e-06 6.681832e-06
5.709853e-06 4.00544e-06 5.391971e-06 5.521748e-06 4.684142e-06
5.539585e-06 5.595076e-06 3.95197e-06 6.052729e-06 3.964149e-06
4.261178e-06 4.621832e-06 6.406039e-06 5.088785e-06 5.265602e-06
4.072426e-06 5.309557e-06 5.823387e-06 4.807814e-06 4.255896e-06
4.991727e-06 4.187095e-06 4.635167e-06 4.89717e-06 5.386987e-06
6.8771e-06 4.165472e-06 5.158742e-06 6.023561e-06 6.012568e-06
3.903619e-06 5.017927e-06 5.768987e-06 4.68331e-06 5.424333e-06
5.673575e-06 5.867283e-06 4.153484e-06 4.477206e-06 4.486213e-06
5.719226e-06 4.255257e-06 4.997725e-06 4.489608e-06 4.321717e-06
